"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"800","EURX","SIT","EUR","79949875","-183.59500","0","0"
"800","1003","DEM","USD","80059898","0.45000","0","0"
"800","EURX","AUD","EUR","79949787","-1.63750","0","0"
"800","EURG","JPY","EUR","79949887","-135.79500","0","0"
"811","EURX","USD","EUR","80009182","-1.05030","0","0"
"800","EURX","JPY","EUR","79949476","-135.41500","0","0"
"800","EURX","GBP","EUR","79958897","-69.18000","0","0"
"800","EURX","PLN","EUR","79949584","-4.14255","0","0"
"800","EURX","CLP","EUR","79959190","-783.76000","0","0"
"800","EURX","SIT","EUR","79949876","-183.75500","0","0"
"800","1003","ESP","USD","80059898","0.00750","0","0"
"800","EURX","AUD","EUR","79949788","-1.63750","0","0"
"811","EURX","USD","EUR","80009183","-1.03990","0","0"
"800","EURX","JPY","EUR","79949479","-135.75000","0","0"
"800","EURX","SIT","EUR","79949877","-183.75500","0","0"
"800","EURX","AUD","EUR","79949789","-1.64370","0","0"
"800","1003","FRF","USD","80059898","0.16500","0","0"
"800","EURX","GBP","EUR","79958898","-69.55000","0","0"
"800","EURG","JPY","EUR","79949888","-135.53500","0","0"
"800","EURX","CLP","EUR","79959191","-787.22000","0","0"
"800","EURX","PLN","EUR","79949585","-4.12380","0","0"
"811","EURX","USD","EUR","80009186","-1.03420","0","0"
"800","EURX","JPY","EUR","79949480","-135.68000","0","0"
"800","EURX","SIT","EUR","79949878","-183.75500","0","0"
"800","1003","GBP","USD","80059898","1.53000","0","0"
"800","EURX","AUD","EUR","79949790","-1.66220","0","0"
"800","EURG","JPY","EUR","79949889","-136.34000","0","0"
"800","EURX","SIT","EUR","79949879","-184.84500","0","0"
"800","EURX","JPY","EUR","79949482","-135.46500","0","0"
"800","EURX","PLN","EUR","79949586","-4.08510","0","0"
"811","EURX","USD","EUR","80009187","-1.03560","0","0"
"800","EURX","AUD","EUR","79949791","-1.66620","0","0"
"800","1004","AUD","USD","80049898","0.70000","0","0"
"800","EURX","GBP","EUR","79958968","-69.50000","0","0"
"800","EURX","CLP","EUR","79959192","-787.22000","0","0"
"800","EURX","JPY","EUR","79949483","-135.54000","0","0"
"800","EURX","SIT","EUR","79949880","-184.35500","0","0"
"800","EURX","AUD","EUR","79949792","-1.66300","0","0"
"811","EURX","USD","EUR","80009188","-1.02900","0","0"
"800","1004","DEM","USD","80049898","0.50000","0","0"
"800","EURG","JPY","EUR","79949890","-136.79500","0","0"
"800","EURX","PLN","EUR","79949587","-4.08730","0","0"
"800","EURX","SIT","EUR","79949881","-184.13500","0","0"
"800","EURX","JPY","EUR","79949487","-135.66500","0","0"
"800","EURX","AUD","EUR","79949793","-1.67120","0","0"
"811","EURX","USD","EUR","80009189","-1.02710","0","0"
"800","1004","ESP","USD","80049898","0.00800","0","0"
"800","EURX","GBP","EUR","79958969","-69.50000","0","0"
"800","EURX","CLP","EUR","79959193","-787.22000","0","0"
"800","EURX","SIT","EUR","79949882","-183.49500","0","0"
"800","EURX","AUD","EUR","79949794","-1.67120","0","0"
"800","EURX","JPY","EUR","79949488","-135.51500","0","0"
"800","1004","FRF","USD","80049898","0.17000","0","0"
"800","EURX","PLN","EUR","79949588","-4.09000","0","0"
"800","EURG","JPY","EUR","79949891","-136.79500","0","0"
"811","EURX","USD","EUR","80009190","-1.03170","0","0"
"800","EURX","CLP","EUR","79959194","-776.60000","0","0"
"800","EURX","SIT","EUR","79949883","-183.00500","0","0"
"800","EURX","GBP","EUR","79958970","-69.50000","0","0"
"800","1004","GBP","USD","80049898","1.60000","0","0"
"800","EURX","AUD","EUR","79949795","-1.67120","0","0"
"800","EURX","JPY","EUR","79949489","-135.65000","0","0"
"811","EURX","USD","EUR","80009193","-1.03140","0","0"
"800","EURX","SIT","EUR","79949884","-183.00500","0","0"
"800","EURX","CLP","EUR","79959195","-775.01000","0","0"
"800","EURX","PLN","EUR","79949591","-4.10960","0","0"
"800","EURG","JPY","EUR","79949892","-136.79500","0","0"
"800","EURX","AUD","EUR","79949796","-1.68250","0","0"
"800","1011","AUD","USD","80049898","0.75000","0","0"
"800","EURX","JPY","EUR","79949490","-135.30500","0","0"
"811","EURX","USD","EUR","80009194","-1.03770","0","0"
"800","EURX","SIT","EUR","79949885","-183.00500","0","0"
"800","EURX","CLP","EUR","79959196","-774.45000","0","0"
"800","EURX","GBP","EUR","79958971","-69.63000","0","0"
"800","EURX","AUD","EUR","79949797","-1.67470","0","0"
"800","1011","AUD","USD","80059898","0.70000","0","0"
"800","EURX","PLN","EUR","79949592","-4.10800","0","0"
"800","EURX","JPY","EUR","79949493","-134.69500","0","0"
"811","EURX","USD","EUR","80009195","-1.04052","0","0"
"800","EURG","JPY","EUR","79949893","-138.36500","0","0"
"800","EURX","SIT","EUR","79949886","-181.40000","0","0"
"800","EURX","AUD","EUR","79949798","-1.68320","0","0"
"800","EURX","CLP","EUR","79959197","-771.77000","0","0"
"800","1011","DEM","USD","80049898","0.60000","0","0"
"800","EURX","GBP","EUR","79958972","-69.50000","0","0"
"811","EURX","USD","EUR","80009196","-1.03490","0","0"
"800","EURX","JPY","EUR","79949494","-135.19500","0","0"
"800","EURX","PLN","EUR","79949593","-4.11580","0","0"
"800","EURX","SIT","EUR","79949887","-180.77500","0","0"
"800","EURX","AUD","EUR","79949868","-1.68190","0","0"
"800","EURX","CLP","EUR","79959198","-771.06000","0","0"
"800","1011","DEM","USD","80059898","0.50000","0","0"
"811","EURX","USD","EUR","80009378","-1.03280","1","1"
"800","EURG","JPY","EUR","79949894","-138.21500","0","0"
"800","EURX","JPY","EUR","79949495","-135.31500","0","0"
"800","EURX","GBP","EUR","79958973","-69.52000","0","0"
"811","EURX","USD","EUR","80009898","-1.16120","0","0"
"800","1011","ESP","USD","80049898","0.01000","0","0"
"800","EURX","CLP","EUR","79959268","-771.06000","0","0"
"800","EURX","PLN","EUR","79949594","-4.10800","0","0"
"800","EURX","SIT","EUR","79949888","-182.85500","0","0"
"800","EURX","AUD","EUR","79949869","-1.68410","0","0"
"800","EURX","JPY","EUR","79949496","-135.44500","0","0"
"800","EURX","GBP","EUR","79958974","-69.55000","0","0"
"800","EURG","JPY","EUR","79949895","-138.87500","0","0"
"800","EURX","CLP","EUR","79959269","-771.06000","0","0"
"811","EURX","USD","EUR","81999898","-1.15002","0","0"
"800","EURX","JPY","EUR","79949497","-135.17500","0","0"
"800","EURX","AUD","EUR","79949870","-1.68410","0","0"
"800","EURX","SIT","EUR","79949889","-183.26500","0","0"
"800","1011","ESP","USD","80059898","0.00800","0","0"
"800","EURX","PLN","EUR","79949595","-4.10810","0","0"
"800","EURX","CLP","EUR","79959270","-769.13000","0","0"
"811","EURX","VEB","EUR","80009898","-670.72751","0","0"
"800","EURG","JPY","EUR","79949896","-138.37000","0","0"
"800","EURX","JPY","EUR","79949570","-135.76500","0","0"
"800","EURX","GBP","EUR","79958975","-69.38000","0","0"
"800","EURX","SIT","EUR","79949890","-183.77500","0","0"
"800","EURX","AUD","EUR","79949871","-1.68410","0","0"
"811","G","USD","EUR","81999898","91.89312","100","1"
"800","1011","FRF","USD","80049898","0.18000","0","0"
"800","EURX","PLN","EUR","79949598","-4.06595","0","0"
"800","EURX","CLP","EUR","79959271","-772.01000","0","0"
"800","EURG","JPY","EUR","79949897","-138.94500","0","0"
"800","EURX","JPY","EUR","79949571","-136.81500","0","0"
"800","EURX","CLP","EUR","79959272","-775.69000","0","0"
"800","1011","FRF","USD","80059898","0.17000","0","0"
"811","INT","USD","EUR","81999898","90.91827","100","1"
"800","EURX","SIT","EUR","79949891","-183.77500","0","0"
"800","EURX","PLN","EUR","79949668","-4.08770","0","0"
"800","EURX","GBP","EUR","79958976","-69.38000","0","0"
"800","EURX","AUD","EUR","79949872","-1.67840","0","0"
"811","M","USD","EUR","79969898","-0.99650","0","0"
"800","EURX","JPY","EUR","79949572","-137.42500","0","0"
"800","1011","GBP","USD","80049898","1.70000","0","0"
"800","EURX","SIT","EUR","79949892","-183.77500","0","0"
"800","EURX","CLP","EUR","79959273","-779.47000","0","0"
"800","EURX","AUD","EUR","79949873","-1.68730","0","0"
"800","EURG","JPY","EUR","79958768","-138.94500","0","0"
"800","EURX","PLN","EUR","79949669","-4.10490","0","0"
"811","P","USD","EUR","81999898","89.47608","100","1"
"800","EURX","JPY","EUR","79949573","-137.57500","0","0"
"800","1011","GBP","USD","80059898","1.60000","0","0"
"800","EURX","GBP","EUR","79958977","-69.38000","0","0"
"800","EURX","SIT","EUR","79949893","-181.96500","0","0"
"800","EURX","AUD","EUR","79949874","-1.69590","0","0"
"800","EURX","CLP","EUR","79959274","-763.43000","0","0"
"800","EURG","JPY","EUR","79958769","-140.63000","0","0"
"812","M","USD","EUR","80039898","0.91075","0","0"
"800","EURX","JPY","EUR","79949574","-137.97000","0","0"
"800","1012","AUD","USD","80049898","0.72000","0","0"
"800","EURX","SIT","EUR","79949894","-180.76500","0","0"
"800","EURX","AUD","EUR","79949875","-1.69630","0","0"
"800","EURX","PLN","EUR","79949670","-4.13840","0","0"
"800","EURX","GBP","EUR","79958978","-69.01000","0","0"
"800","EURX","CLP","EUR","79959275","-763.43000","0","0"
"812","P","USD","EUR","80039898","0.91075","0","0"
"800","EURX","JPY","EUR","79949577","-138.49500","0","0"
"800","1012","AUD","USD","80059898","0.70000","0","0"
"800","EURG","JPY","EUR","79958770","-141.28000","0","0"
"800","EURX","CLP","EUR","79959276","-763.43000","0","0"
"800","EURX","AUD","EUR","79949876","-1.69540","0","0"
"800","EURX","SIT","EUR","79949895","-180.71500","0","0"
"000","P","JPY","EUR","79989898","-108.50000","0","0"
"800","EURX","GBP","EUR","79958979","-69.22000","0","0"
"800","EURX","JPY","EUR","79949578","-140.23000","0","0"
"800","EURX","PLN","EUR","79949671","-4.15200","0","0"
"800","EURX","CLP","EUR","79959277","-770.23000","0","0"
"800","EURX","SIT","EUR","79949896","-177.99500","0","0"
"001","P","JPY","EUR","79989898","-108.50000","0","0"
"800","EURX","AUD","EUR","79949877","-1.69540","0","0"
"800","1012","DEM","USD","80049898","0.62000","0","0"
"800","EURG","JPY","EUR","79958771","-140.34000","0","0"
"800","EURX","JPY","EUR","79949579","-139.67000","0","0"
"800","EURB","JPY","EUR","79949796","-135.51500","0","0"
"800","1012","DEM","USD","80059898","0.60000","0","0"
"800","EURX","SIT","EUR","79949897","-176.68500","0","0"
"800","EURX","AUD","EUR","79949878","-1.69540","0","0"
"800","EURX","CLP","EUR","79959278","-770.99000","0","0"
"800","EURX","GBP","EUR","79958980","-69.37000","0","0"
"800","EURX","PLN","EUR","79949674","-4.12810","0","0"
"800","EURB","JPY","EUR","79949797","-135.18500","0","0"
"800","EURX","JPY","EUR","79949580","-139.44500","0","0"
"800","1012","ESP","USD","80049898","0.00950","0","0"
"800","EURG","JPY","EUR","79958772","-140.41000","0","0"
"800","EURX","SIT","EUR","79949898","-176.68500","0","0"
"800","EURX","AUD","EUR","79949879","-1.70930","0","0"
"800","EURX","CLP","EUR","79959279","-770.90000","0","0"
"800","EURB","JPY","EUR","79949798","-135.25000","0","0"
"800","EURX","GBP","EUR","79958981","-69.47000","0","0"
"800","EURX","PLN","EUR","79949675","-4.12830","0","0"
"800","EURX","JPY","EUR","79949581","-139.79500","0","0"
"800","1012","ESP","USD","80059898","0.00750","0","0"
"800","EURB","JPY","EUR","79949868","-135.07000","0","0"
"800","EURX","SIT","EUR","79958768","-176.68500","0","0"
"800","EURX","AUD","EUR","79949880","-1.71210","0","0"
"800","EURX","CLP","EUR","79959280","-773.83000","0","0"
"800","EURG","JPY","EUR","79958773","-140.25000","0","0"
"800","EURX","GBP","EUR","79958982","-69.14000","0","0"
"800","EURB","JPY","EUR","79949869","-134.84500","0","0"
"800","1012","FRF","USD","80049898","0.18500","0","0"
"800","EURX","AUD","EUR","79949881","-1.72370","0","0"
"800","EURX","JPY","EUR","79949584","-139.07500","0","0"
"800","EURX","SIT","EUR","79958769","-175.74500","0","0"
"800","EURX","CLP","EUR","79959281","-775.70000","0","0"
"800","EURX","PLN","EUR","79949676","-4.12900","0","0"
"800","1012","FRF","USD","80059898","0.17500","0","0"
"800","EURB","JPY","EUR","79949898","-138.94500","0","0"
"800","EURX","AUD","EUR","79949882","-1.72270","0","0"
"800","EURG","JPY","EUR","79958774","-140.25000","0","0"
"800","EURX","GBP","EUR","79958983","-69.14000","0","0"
"800","EURX","JPY","EUR","79949585","-138.48500","0","0"
"800","EURX","SIT","EUR","79958770","-176.28500","0","0"
"800","1012","GBP","USD","80049898","1.65000","0","0"
"800","EURX","CLP","EUR","79959282","-775.70000","0","0"
"800","EURB","JPY","EUR","79958874","-135.94500","0","0"
"800","EURX","AUD","EUR","79949883","-1.72660","0","0"
"800","EURX","PLN","EUR","79949677","-4.06600","0","0"
"800","EURX","JPY","EUR","79949586","-138.43000","0","0"
"800","EURX","SIT","EUR","79958771","-176.16500","0","0"
"800","1012","GBP","USD","80059898","1.53000","0","0"
"800","EURG","JPY","EUR","79958775","-140.25000","0","0"
"800","EURX","GBP","EUR","79958984","-69.14000","0","0"
"800","EURX","CLP","EUR","79959283","-775.70000","0","0"
"800","EURB","JPY","EUR","79958875","-135.63500","0","0"
"800","EURX","AUD","EUR","79949884","-1.72660","0","0"
"800","1013","AUD","USD","80059898","0.65000","0","0"
"800","EURX","SIT","EUR","79958772","-176.11500","0","0"
"800","EURX","JPY","EUR","79949587","-139.68500","0","0"
"800","EURX","PLN","EUR","79949678","-4.08700","0","0"
"800","EURX","AUD","EUR","79949885","-1.72660","0","0"
"800","EURX","CLP","EUR","79959284","-779.99000","0","0"
"800","EURB","JPY","EUR","79958876","-135.32000","0","0"
"800","EURG","JPY","EUR","79958776","-139.95500","0","0"
"800","EURX","GBP","EUR","79958985","-68.92000","0","0"
"800","EURX","JPY","EUR","79949588","-139.73500","0","0"
"800","EURX","SIT","EUR","79958773","-177.20500","0","0"
"800","EURB","JPY","EUR","79958877","-134.53000","0","0"
"800","1013","DEM","USD","80059898","0.45000","0","0"
"800","EURX","AUD","EUR","79949886","-1.72660","0","0"
"800","EURX","PLN","EUR","79949681","-4.04700","0","0"
"800","EURX","CLP","EUR","79959285","-784.34000","0","0"
"800","EURX","JPY","EUR","79949591","-139.50500","0","0"
"800","EURX","AUD","EUR","79949887","-1.72810","0","0"
"800","1013","ESP","USD","80059898","0.00750","0","0"
"800","EURX","GBP","EUR","79958986","-68.84000","0","0"
"800","EURG","JPY","EUR","79958777","-139.52000","0","0"
"800","EURX","SIT","EUR","79958774","-177.20500","0","0"
"800","EURB","JPY","EUR","79958878","-134.31000","0","0"
"800","EURX","JPY","EUR","79949592","-139.90500","0","0"
"800","EURX","PLN","EUR","79949692","-3.88040","0","0"
"800","EURX","AUD","EUR","79949888","-1.72010","0","0"
"800","EURB","JPY","EUR","79958879","-134.31000","0","0"
"800","1013","FRF","USD","80059898","0.16500","0","0"
"800","EURX","JPY","EUR","79949593","-139.68500","0","0"
"800","EURX","SIT","EUR","79958775","-177.20500","0","0"
"800","EURX","GBP","EUR","79958987","-68.81000","0","0"
"800","EURG","JPY","EUR","79958778","-139.53000","0","0"
"800","EURX","AUD","EUR","79949889","-1.72600","0","0"
"800","EURB","JPY","EUR","79958880","-134.31000","0","0"
"800","1013","GBP","USD","80059898","1.53000","0","0"
"800","EURX","PLN","EUR","79949693","-3.89890","0","0"
"800","EURX","SIT","EUR","79958776","-177.62000","0","0"
"800","EURX","JPY","EUR","79949594","-139.19500","0","0"
"800","EURB","JPY","EUR","79958881","-134.98500","0","0"
"800","EURX","AUD","EUR","79949890","-1.72460","0","0"
"800","1014","AUD","USD","80049898","0.70000","0","0"
"800","EURX","GBP","EUR","79958988","-68.86000","0","0"
"800","EURG","JPY","EUR","79958779","-139.47500","0","0"
"800","EURX","SIT","EUR","79958777","-179.08500","0","0"
"800","EURX","JPY","EUR","79949595","-139.10500","0","0"
"800","1014","DEM","USD","80049898","0.50000","0","0"
"800","EURB","JPY","EUR","79958882","-135.64500","0","0"
"800","EURX","AUD","EUR","79949891","-1.72460","0","0"
"800","EURX","PLN","EUR","79949694","-3.89890","0","0"
"800","EURX","SIT","EUR","79958778","-179.32500","0","0"
"800","EURX","JPY","EUR","79949598","-139.18500","0","0"
"800","1014","ESP","USD","80049898","0.00800","0","0"
"800","EURB","JPY","EUR","79958883","-136.50000","0","0"
"800","EURX","AUD","EUR","79949892","-1.72460","0","0"
"800","EURX","GBP","EUR","79958989","-69.24000","0","0"
"800","EURX","CLP","EUR","79959286","-781.96000","0","0"
"800","EURX","SIT","EUR","79958779","-178.90000","0","0"
"800","EURX","JPY","EUR","79949668","-138.68000","0","0"
"800","1014","FRF","USD","80049898","0.17000","0","0"
"800","EURX","PLN","EUR","79949695","-3.89890","0","0"
"800","EURB","JPY","EUR","79958884","-136.31500","0","0"
"800","EURX","CLP","EUR","79959287","-787.55000","0","0"
"800","EURX","AUD","EUR","79949893","-1.72970","0","0"
"800","EURX","SIT","EUR","79958780","-180.47500","0","0"
"800","EURX","JPY","EUR","79949669","-139.17500","0","0"
"800","1014","GBP","USD","80049898","1.60000","0","0"
"800","EURX","GBP","EUR","79958990","-69.24000","0","0"
"800","EURB","JPY","EUR","79958885","-136.85000","0","0"
"800","EURX","CLP","EUR","79959288","-782.85760","0","0"
"800","EURX","AUD","EUR","79949894","-1.73620","0","0"
"800","EURG","JPY","EUR","79958780","-138.89500","0","0"
"800","EURX","PLN","EUR","79949696","-3.93380","0","0"
"800","EURX","SIT","EUR","79958781","-180.47500","0","0"
"800","EURX","JPY","EUR","79949670","-138.70500","0","0"
"800","2001","AUD","USD","80049898","0.75000","0","0"
"800","EURB","JPY","EUR","79958886","-136.85000","0","0"
"800","EURX","CLP","EUR","79959289","-782.85760","0","0"
"800","EURX","GBP","EUR","79958991","-69.24000","0","0"
"800","EURX","AUD","EUR","79949895","-1.73460","0","0"
"800","EURX","SIT","EUR","79958782","-180.47500","0","0"
"800","EURX","JPY","EUR","79949671","-137.86500","0","0"
"800","2001","AUD","USD","80059898","0.70000","0","0"
"800","EURB","JPY","EUR","79958887","-136.85000","0","0"
"800","EURX","CLP","EUR","79959290","-782.85760","0","0"
"800","EURG","JPY","EUR","79958781","-138.89500","0","0"
"800","EURX","AUD","EUR","79949896","-1.73210","0","0"
"800","EURX","SIT","EUR","79958783","-181.03500","0","0"
"800","EURX","PLN","EUR","79949697","-3.94510","0","0"
"800","EURB","JPY","EUR","79958888","-137.56000","0","0"
"800","2001","CAD","USD","80049898","0.70000","0","0"
"800","EURX","JPY","EUR","79949674","-137.78500","0","0"
"800","EURX","CLP","EUR","79959291","-786.26130","0","0"
"800","EURX","GBP","EUR","79958992","-68.92000","0","0"
"800","EURX","AUD","EUR","79949897","-1.73360","0","0"
"800","EURX","SIT","EUR","79958784","-178.92500","0","0"
"800","EURB","JPY","EUR","79958889","-137.98500","0","0"
"800","EURX","JPY","EUR","79949675","-138.01500","0","0"
"800","2001","DEM","USD","80049898","0.60000","0","0"
"800","EURX","PLN","EUR","79949698","-3.91580","0","0"
"800","EURX","CLP","EUR","79959292","-777.57910","0","0"
"800","EURX","SIT","EUR","79958785","-180.26500","0","0"
"800","EURX","AUD","EUR","79958768","-1.73360","0","0"
"800","EURG","JPY","EUR","79958782","-138.89500","0","0"
"800","EURX","GBP","EUR","79958993","-69.02000","0","0"
"800","EURB","JPY","EUR","79958890","-136.52500","0","0"
"800","EURX","JPY","EUR","79949676","-137.62500","0","0"
"800","2001","DEM","USD","80059898","0.50000","0","0"
"800","EURX","CLP","EUR","79959293","-773.98030","0","0"
"800","EURX","PLN","EUR","79949771","-3.90660","0","0"
"800","EURX","AUD","EUR","79958769","-1.74960","0","0"
"800","EURB","JPY","EUR","79958891","-136.24500","0","0"
